,company_name,job_summary,job_title,City,State
0,Deloitte,"Experience must include both Python and R data programing languages with an emphasis on Python.Experience with Big Data Ecosystems, i.e creating data science…","Data Scientist - Helena, MT",Helena, MT
1,"Adelos, Inc.",The Chief Data Scientist will play an instrumental role in the evolution of the Phosonic product line.The Chief Data Scientist will be responsible for the on…,Chief Date Scientist,Missoula, MT
